,route_name,grade,route_id,beta_id,states,holds
42,BISCUITS AND GRAVY,6B+,64714,42.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd-1', 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'e8', 'lf': 'd-1', 'rf': 'f-1'}, {'lh': 'c10', 'rh': 'e8', 'lf': 'd-1', 'rf': None}, {'lh': 'c10', 'rh': 'e8', 'lf': 'd-1', 'rf': 'f5'}, {'lh': 'c10', 'rh': 'f11', 'lf': None, 'rf': 'f5'}, {'lh': 'c10', 'rh': 'f11', 'lf': 'f5', 'rf': None}, {'lh': 'e13', 'rh': 'f11', 'lf': 'f5', 'rf': None}, {'lh': 'e13', 'rh': 'f11', 'lf': 'f5', 'rf': 'e8'}, {'lh': 'e13', 'rh': 'j13', 'lf': None, 'rf': 'e8'}, {'lh': 'e13', 'rh': 'j13', 'lf': 'e8', 'rf': None}, {'lh': 'h16', 'rh': 'j13', 'lf': 'e8', 'rf': None}, {'lh': 'h16', 'rh': 'j13', 'lf': 'e8', 'rf': 'f11'}, {'lh': 'h16', 'rh': 'j13', 'lf': 'f11', 'rf': None}, {'lh': 'h16', 'rh': 'k16', 'lf': 'f11', 'rf': None}, {'lh': 'h16', 'rh': 'k18', 'lf': 'f11', 'rf': None}, {'lh': 'k18', 'rh': 'k18', 'lf': 'f11', 'rf': None}]","['C10', 'E8', 'E13', 'F11', 'F5', 'H16', 'J13', 'K16', 'K18']"
43,BISCUITS AND GRAVY,6B+,64714,43.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'e8', 'lf': 'b-1', 'rf': 'f-1'}, {'lh': 'f5', 'rh': 'e8', 'lf': 'b0', 'rf': 'f-1'}, {'lh': 'c10', 'rh': 'e8', 'lf': 'b0', 'rf': None}, {'lh': 'c10', 'rh': 'e8', 'lf': None, 'rf': 'f5'}, {'lh': 'c10', 'rh': 'f11', 'lf': None, 'rf': 'f5'}, {'lh': 'e13', 'rh': 'f11', 'lf': None, 'rf': 'f5'}, {'lh': 'e13', 'rh': 'j13', 'lf': None, 'rf': 'f5'}, {'lh': 'h16', 'rh': 'j13', 'lf': 'e8', 'rf': None}, {'lh': 'h16', 'rh': 'j13', 'lf': None, 'rf': 'e8'}, {'lh': 'h16', 'rh': 'j13', 'lf': 'f11', 'rf': None}, {'lh': 'h16', 'rh': 'k16', 'lf': 'f11', 'rf': None}, {'lh': 'k18', 'rh': 'k16', 'lf': 'f11', 'rf': None}, {'lh': 'k18', 'rh': 'k16', 'lf': None, 'rf': 'j13'}, {'lh': 'k18', 'rh': 'k18', 'lf': None, 'rf': 'j13'}]","['C10', 'E8', 'E13', 'F11', 'F5', 'H16', 'J13', 'K16', 'K18']"
44,BISCUITS AND GRAVY,6B+,64714,44.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'f5', 'rh': 'e8', 'lf': 'd-1', 'rf': 'f0'}, {'lh': 'f5', 'rh': 'e8', 'lf': 'd0', 'rf': 'f0'}, {'lh': 'c10', 'rh': 'e8', 'lf': None, 'rf': None}, {'lh': 'c10', 'rh': 'e8', 'lf': None, 'rf': 'f5'}, {'lh': 'c10', 'rh': 'f11', 'lf': None, 'rf': 'f5'}, {'lh': 'c10', 'rh': 'f11', 'lf': 'f5', 'rf': None}, {'lh': 'e13', 'rh': 'f11', 'lf': 'f5', 'rf': None}, {'lh': 'e13', 'rh': 'f11', 'lf': None, 'rf': 'f5'}, {'lh': 'e13', 'rh': 'f11', 'lf': 'e8', 'rf': 'f5'}, {'lh': 'e13', 'rh': 'j13', 'lf': 'e8', 'rf': None}, {'lh': 'h16', 'rh': 'j13', 'lf': 'e8', 'rf': None}, {'lh': 'h16', 'rh': 'j13', 'lf': None, 'rf': 'f11'}, {'lh': 'h16', 'rh': 'k16', 'lf': None, 'rf': 'f11'}, {'lh': 'h16', 'rh': 'k16', 'lf': 'e13', 'rf': 'f11'}, {'lh': 'h16', 'rh': 'k18', 'lf': None, 'rf': None}, {'lh': 'k18', 'rh': 'k18', 'lf': None, 'rf': None}]","['C10', 'E8', 'E13', 'F11', 'F5', 'H16', 'J13', 'K16', 'K18']"
45,BITTER,6B+,262846,45.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': None}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'g8', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'g8', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'g8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'g8'}, {'lh': 'e13', 'rh': 'e18', 'lf': None, 'rf': 'g8'}, {'lh': 'e13', 'rh': 'e18', 'lf': 'g8', 'rf': None}, {'lh': 'e18', 'rh': 'e18', 'lf': 'g8', 'rf': None}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
46,BITTER,6B+,262846,46.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': None}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'g8', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'j8'}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': None}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e18', 'lf': None, 'rf': 'h11'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
47,BITTER,6B+,262846,47.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': None, 'rf': 'h-1'}, {'lh': 'g8', 'rh': 'h11', 'lf': None, 'rf': 'h-1'}, {'lh': 'g8', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'j8'}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': None}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e18', 'lf': 'g8', 'rf': 'h11'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
48,BITTER,6B+,262846,48.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'g8', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': 'h11'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'h11'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': None}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e18', 'lf': 'g8', 'rf': 'h11'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
49,BITTER,6B+,262846,49.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h-1', 'rf': 'k5'}, {'lh': 'g8', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'h11', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'h11', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e15', 'lf': None, 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e18', 'lf': None, 'rf': 'h11'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
50,BITTER,6B+,262846,50.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'g8', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'h11', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'h11', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e13', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e15', 'lf': None, 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e18', 'lf': None, 'rf': 'h11'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
51,BITTER,6B+,262846,51.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'h11', 'rh': 'j8', 'lf': None, 'rf': 'k5'}, {'lh': 'h11', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': 'g8', 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'g8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'g8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': None}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': None}, {'lh': 'e18', 'rh': 'e18', 'lf': 'g8', 'rf': None}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
52,BITTER,6B+,262846,52.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'j0', 'rf': 'j-1'}, {'lh': 'g8', 'rh': 'j8', 'lf': 'j0', 'rf': None}, {'lh': 'g8', 'rh': 'j8', 'lf': None, 'rf': 'k5'}, {'lh': 'g8', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'h11', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'h11', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e15', 'lf': None, 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e18', 'lf': None, 'rf': 'h11'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
53,BITTER,6B+,262846,53.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j0'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j0'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'j0', 'rf': None}, {'lh': 'k5', 'rh': 'j8', 'lf': 'j0', 'rf': 'k5'}, {'lh': 'k5', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'k5', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'h11', 'lf': 'g8', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'g8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'g8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': None}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e15', 'lf': None, 'rf': 'h11'}, {'lh': 'e18', 'rh': 'e18', 'lf': None, 'rf': 'h11'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
54,BITTER,6B+,262846,54.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'f0', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'f0', 'rf': 'j0'}, {'lh': 'k5', 'rh': 'h11', 'lf': 'f0', 'rf': 'j0'}, {'lh': 'k5', 'rh': 'h11', 'lf': 'h0', 'rf': 'j0'}, {'lh': 'k5', 'rh': 'h11', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': None, 'rf': 'k5'}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': None}, {'lh': 'e13', 'rh': 'h11', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': None, 'rf': 'j8'}, {'lh': 'e13', 'rh': 'e15', 'lf': 'g8', 'rf': 'j8'}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': None}, {'lh': 'e18', 'rh': 'e15', 'lf': 'g8', 'rf': 'g8'}, {'lh': 'e18', 'rh': 'e18', 'lf': 'g8', 'rf': 'g8'}]","['E13', 'E15', 'E18', 'G8', 'H11', 'J8', 'K5']"
55,BRZÃ“ZON 2,6B+,29360,55.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'h10', 'rh': 'j8', 'lf': 'h0', 'rf': None}, {'lh': 'h10', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': 'k5', 'rf': None}, {'lh': 'h10', 'rh': 'g13', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'j8'}, {'lh': 'c13', 'rh': 'd15', 'lf': None, 'rf': 'j8'}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': 'j8'}, {'lh': 'c13', 'rh': 'd15', 'lf': None, 'rf': 'h10'}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': None}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': 'g13'}, {'lh': 'a18', 'rh': 'a18', 'lf': None, 'rf': 'g13'}]","['A18', 'C13', 'D15', 'G13', 'H10', 'J8', 'K5']"
56,BRZÃ“ZON 2,6B+,29360,56.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'h10', 'rh': 'j8', 'lf': 'h0', 'rf': None}, {'lh': 'h10', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': 'j8', 'rf': 'k5'}, {'lh': 'c13', 'rh': 'g13', 'lf': 'j8', 'rf': None}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': None}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': 'g13'}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': None}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': 'g13'}, {'lh': 'a18', 'rh': 'a18', 'lf': None, 'rf': 'g13'}]","['A18', 'C13', 'D15', 'G13', 'H10', 'J8', 'K5']"
57,BRZÃ“ZON 2,6B+,29360,57.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j0'}, {'lh': 'h10', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': 'j8', 'rf': 'k5'}, {'lh': 'c13', 'rh': 'g13', 'lf': 'j8', 'rf': None}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': None}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': 'g13'}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': 'g13'}, {'lh': 'a18', 'rh': 'a18', 'lf': None, 'rf': 'g13'}]","['A18', 'C13', 'D15', 'G13', 'H10', 'J8', 'K5']"
58,BRZÃ“ZON 2,6B+,29360,58.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'j0', 'rf': 'j-1'}, {'lh': 'h10', 'rh': 'j8', 'lf': 'j0', 'rf': None}, {'lh': 'h10', 'rh': 'j8', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'h10', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': 'k5', 'rf': None}, {'lh': 'h10', 'rh': 'g13', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'g13', 'rh': 'g13', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'j8'}, {'lh': 'c13', 'rh': 'g13', 'lf': 'h10', 'rf': 'j8'}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': None}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': 'g13'}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': None}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': 'g13'}, {'lh': 'a18', 'rh': 'a18', 'lf': None, 'rf': 'g13'}]","['A18', 'C13', 'D15', 'G13', 'H10', 'J8', 'K5']"
59,BRZÃ“ZON 2,6B+,29360,59.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': None, 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'h10', 'rh': 'j8', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'h10', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': 'k5', 'rf': None}, {'lh': 'h10', 'rh': 'g13', 'lf': 'k5', 'rf': 'j8'}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'j8'}, {'lh': 'c13', 'rh': 'g13', 'lf': 'j8', 'rf': None}, {'lh': 'c13', 'rh': 'g13', 'lf': 'j8', 'rf': 'h10'}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': None, 'rf': 'h10'}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': None}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': 'g13'}, {'lh': 'a18', 'rh': 'a18', 'lf': None, 'rf': 'g13'}]","['A18', 'C13', 'D15', 'G13', 'H10', 'J8', 'K5']"
60,BRZÃ“ZON 2,6B+,29360,60.0,"[{'lh': 'k5', 'rh': 'k5', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h-1', 'rf': 'j-1'}, {'lh': 'k5', 'rh': 'j8', 'lf': 'h0', 'rf': 'j-1'}, {'lh': 'h10', 'rh': 'j8', 'lf': 'h0', 'rf': None}, {'lh': 'h10', 'rh': 'j8', 'lf': 'h0', 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': None, 'rf': 'k5'}, {'lh': 'h10', 'rh': 'g13', 'lf': 'j8', 'rf': 'k5'}, {'lh': 'c13', 'rh': 'g13', 'lf': 'j8', 'rf': None}, {'lh': 'c13', 'rh': 'g13', 'lf': 'j8', 'rf': 'h10'}, {'lh': 'c13', 'rh': 'g13', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': None, 'rf': 'h10'}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': None}, {'lh': 'c13', 'rh': 'd15', 'lf': 'h10', 'rf': 'g13'}, {'lh': 'a18', 'rh': 'd15', 'lf': None, 'rf': 'g13'}, {'lh': 'a18', 'rh': 'a18', 'lf': None, 'rf': 'g13'}]","['A18', 'C13', 'D15', 'G13', 'H10', 'J8', 'K5']"
61,CAKEWALK,6B+,19536,61.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'b-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f5', 'lf': 'b-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'b-1', 'rf': 'h-1'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'd0', 'rf': 'h-1'}, {'lh': 'b11', 'rh': 'f10', 'lf': 'd0', 'rf': None}, {'lh': 'b11', 'rh': 'f10', 'lf': 'd0', 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': 'f5', 'rf': None}, {'lh': 'e15', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': None, 'rf': 'f10'}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
62,CAKEWALK,6B+,19536,62.0,"[{'lh': 'f5', 'rh': 'f5', 'lf': 'd0', 'rf': 'h0'}, {'lh': 'f5', 'rh': 'f10', 'lf': 'd0', 'rf': 'h0'}, {'lh': 'b8', 'rh': 'f10', 'lf': 'd0', 'rf': 'h0'}, {'lh': 'b8', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'f10', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': None, 'rf': 'f5'}, {'lh': 'b11', 'rh': 'e13', 'lf': 'b8', 'rf': 'f5'}, {'lh': 'e15', 'rh': 'e13', 'lf': 'b8', 'rf': None}, {'lh': 'e15', 'rh': 'g18', 'lf': None, 'rf': None}, {'lh': 'e15', 'rh': 'g18', 'lf': 'e13', 'rf': None}, {'lh': 'g18', 'rh': 'g18', 'lf': 'e13', 'rf': None}]","['F5', 'B8', 'F10', 'B11', 'E13', 'E15', 'G18']"
